CharId,title,description,Uniqueness,FamilyName,FirstName,CourtesyName
3k_main_ceo_node_career_historical_xu_gong,"{'zh': '激愤臣属', 'en': 'Resentful Underling'}","{'zh': '“此仇必报，休要得意！”', 'en': '""One day you\'ll see, oh you\'ll see, you\'ll ALL see!""'}",,,,
3k_main_ceo_node_career_historical_xu_huang_01,"{'zh': '铁壁将军', 'en': 'Guardian of the Gates'}","{'zh': '徐晃为守，不动如山，欲避其锋芒亦属难事', 'en': 'When assigned to guardianship, Xu Huang is an immovable sentinel, requiring a tremendous effort to bypass.'}",,,,
3k_main_ceo_node_career_historical_xu_shu_01,"{'zh': '缄口无言', 'en': 'Disguised Diplomat'}","{'zh': '身在曹营心在汉', 'en': 'His body may be in one place, but his heart is in quite another.'}",,,,
3k_main_ceo_node_career_historical_xu_zhao,"{'zh': '高尚守护', 'en': 'Gracious Protector'}","{'zh': '“躲到我身后！”', 'en': '""Get behind me!""'}",,,,
3k_main_ceo_node_career_historical_xun_you_01,"{'zh': '贤辅君子', 'en': 'Gentleman Attendant'}","{'zh': '荀攸劳心智士，可谓算无遗策', 'en': 'A member of the learned scholar-gentry, Xun You is a profound thinker of great insight.'}",,,,
3k_main_ceo_node_career_historical_xun_yu_01,"{'zh': '王佐之才', 'en': ""Hegemon's Aide""}","{'zh': '「此吾之子房也！」', 'en': '""Here comes my Zifang!""'}",,,,
3k_main_ceo_node_career_historical_yan_baihu,"{'zh': '东吴德王', 'en': 'The White Tiger'}","{'zh': '“德王严白虎在此，谁敢不从！”', 'en': '""I am Yan Baihu, the White Tiger, hear my roar!""'}",,,,
3k_main_ceo_node_career_historical_yan_liang_01,"{'zh': '奋勇当锋', 'en': 'Valiant Vanguard'}","{'zh': '颜良勇冠三军，河北军中倚为长城', 'en': 'A foremost general of considerable military prowess, the gutsy Yan Liang is unmatched among ordinary warriors.'}",,,,
3k_main_ceo_node_career_historical_yan_yu,"{'zh': '幼虎', 'en': 'Tiger Cub'}","{'zh': '龇牙幼虎未必能成万兽之王。', 'en': 'The most furious cub may not necessarily become the most ferocious tiger.'}",,,,
3k_main_ceo_node_career_historical_yu_jin_01,"{'zh': '毅重严整', 'en': 'Enforcer of the Law'}","{'zh': '于禁最号毅重，持军严整，以法御下，抚众则和，奉令无犯', 'en': 'As an imperious, by-the-book disciplinarian, Yu Jin rules his subordinates with fear and drilled-in obedience.'}",,,,
3k_main_ceo_node_career_historical_yuan_shang_01,"{'zh': '宠爱之子', 'en': 'Favoured Son'}","{'zh': '成为被选中之人，本身已是一种荣誉。而能够主宰自己的血脉，则可称之为天赐之福。', 'en': ""To be chosen is an accolade in its own right. To take the reigns of one's own lineage? Perhaps that is a blessing.""}",,,,
3k_main_ceo_node_career_historical_yuan_shao_01,"{'zh': '超凡将帅', 'en': 'Preeminent Commander'}","{'zh': '袁绍四世三公，自是机敏自重，心居骄慢', 'en': ""Yuan Shao's astuteness, dignity and arrogance are the mark of his ancestors, many of whom served emperors past.""}",,,,
3k_main_ceo_node_career_historical_yuan_shu_01,"{'zh': '狼贪虎视', 'en': 'Ambitious Powermonger'}","{'zh': '袁术矜名尚奇，而天性骄肆。如此是福是祸，诸君姑且看之', 'en': 'Yuan Shu is an ambitious but overconfident individual – time will tell whether such qualities shall trip him or aid his desires.'}",,,,
3k_main_ceo_node_career_historical_yue_jin_01,"{'zh': '阳平之狮', 'en': 'The Lion of Yangping'}","{'zh': '乐进容貌短小，然其胆烈善射，每战先登', 'en': 'What Yue Jin lacks in stature he makes up for in fierceness, fearlessness, and deadliness with his bow.'}",,,,
3k_main_ceo_node_career_historical_zhang_chao_01,"{'zh': '笔走龙蛇', 'en': 'Flowing Calligrapher'}","{'zh': '其书蚕头燕尾，非饱学之士不能为也', 'en': 'Such graceful skills with ink and brush are the mark a man of great education and scholarly puissance.'}",,,,
3k_main_ceo_node_career_historical_zhang_fei_01,"{'zh': '豪饮狂战', 'en': 'Drunken Brawler'}","{'zh': '「酒你先拿着…」', 'en': '""Hold my wine…""'}",,,,
3k_main_ceo_node_career_historical_zhang_he_01,"{'zh': '巧变勇将', 'en': 'Courageous General'}","{'zh': '张郃识变量，善处营陈，料战势地形，无不如计', 'en': 'Zhang He’s fearlessness enables him to retain his composure when having to adapt to unfavourable situations.'}",,,,
3k_main_ceo_node_career_historical_zhang_kai_01,"{'zh': '铲灭暴政', 'en': 'Slayer of Tyrants'}","{'zh': '「官府民贼，必遭天罚」', 'en': '""The unjust rulers of the old regime shall perish.""'}",,,,
3k_main_ceo_node_career_historical_zhang_liao_01,"{'zh': '止啼飞龙', 'en': 'The Heavenly Dragon General'}","{'zh': '张辽统御师旅，当敌制决，真大将之材也', 'en': 'The model of professionalism and organisation, Zhang Liao has heavenly leadership skills.'}",,,,
3k_main_ceo_node_career_historical_zhang_lu_01,"{'zh': '师君', 'en': 'Celestial Master'}","{'zh': '张鲁自守以平万难，如滴水而穿石', 'en': 'Just as water penetrates mountains, Zhang Lu always seeks to overcome hardness by his own accord.'}",,,,
3k_main_ceo_node_career_historical_zhang_yan_01,"{'zh': '黑山大王', 'en': 'King of Black Mountain'}","{'zh': '此人占山为王，党羽众多，世人谓之「飞燕」', 'en': ""With his scores of followers, the bandit leader known as 'Flying Swallow' wields the influence of a king.""}",,,,
3k_main_ceo_node_career_historical_zhang_yang_01,"{'zh': '等闲诸侯', 'en': 'Ignored Warlord'}","{'zh': '此人为诸侯所弃，无人信任，其命运如何，无人可知', 'en': 'What is the fate of he who is forsaken and unjustly distrusted by his fellow warlords? Only heaven knows.'}",,,,
3k_main_ceo_node_career_historical_zhao_yun_01,"{'zh': '乱世腾龙', 'en': 'Light in the Dark'}","{'zh': '赵云克定祸乱，光明洞达，自是大臣局量，不止名将而已', 'en': 'In the darkest times of war, the auras of the most resplendent warriors gleam brightest.'}",,,,
3k_main_ceo_node_career_historical_zheng_jiang_01,"{'zh': '魁首', 'en': 'Bandit Queen'}","{'zh': '郑姜大掠四海，其猛烈不言自明', 'en': 'Hell-bent on plunder, Zheng Jiang goes to unspeakable lengths to obtain her loot.'}",,,,
3k_main_ceo_node_career_historical_zhou_tai_01,"{'zh': '归正匪贼', 'en': 'Reformed Brigand'}","{'zh': '别让周泰曲折事迹或坚毅外表欺骗了你——他对主公向来是忠心耿耿。', 'en': ""Do not let Zhou Tai's chequered past and grim expression mislead you - he will serve his master with a fierce loyalty.""}",,,,
3k_main_ceo_node_career_historical_zhou_yu_01,"{'zh': '雅好音律', 'en': 'Melodic Strategist'}","{'zh': '「曲有误，周郎顾」', 'en': '""If there is a mistake in the tune, Zhou Yu will look up.""'}",,,,
3k_main_ceo_node_career_historical_zhu_fu,"{'zh': '无常太守', 'en': 'Inconstant Administrator'}","{'zh': '过去是怎么做的，如今无须照做！', 'en': 'Just because you did it one way in the past, is no reason to do it the same way now!'}",,,,
3k_main_ceo_node_career_historical_zhuge_jin_01,"{'zh': '饱读之士', 'en': 'Bookish Scholar'}","{'zh': '诸葛瑾少治诗书，可谓饱读之士', 'en': 'Having studied history and poetry in years past, Zhuge Jin is a man who appreciates scholarship.'}",,,,
3k_main_ceo_node_career_historical_zhuge_liang_01,"{'zh': '卧龙', 'en': 'Sleeping Dragon'}","{'zh': '诸葛亮权智英略，夷扫万险只在谈笑之间', 'en': 'A peerless genius and insightful strategist, there are few situations that Zhuge Liang’s astute intellect cannot overcome. '}",,,,
3k_ytr_ceo_node_career_heaven_astrologer,"{'zh': '星象家', 'en': 'Astrologer'}","{'zh': '天象的运动是对我们的指引，而此人便是能参透其中奥妙之人', 'en': 'The movement of the celestial bodies are there to guide us; this one has the talent to interpret them.'}",,,,
3k_ytr_ceo_node_career_heaven_monk,"{'zh': '道士', 'en': 'Monk'}","{'zh': '此人一心向道，寻求教化并教化世人', 'en': 'This one has given themselves fully to the Way, to become enlightened and to enlighten others.'}",,,,
3k_ytr_ceo_node_career_heaven_philosopher,"{'zh': '贤哲', 'en': 'Philosopher'}","{'zh': '此人深暗学识乃是解决困难的基石，其无惧未知的考验', 'en': 'This person understands that all knowledge is a stepping stone to greater questions and is unafraid to grapple with the unknown.'}",,,,
3k_ytr_ceo_node_career_heaven_sorcerer,"{'zh': '术士', 'en': 'Sorcerer'}","{'zh': '据说此人可与灵魂沟通，或是治愈他人，或是诅咒他人', 'en': 'It is whispered that this one can talk with the spirits to call upon their powers to heal, or if angered, curse others.'}",,,,
3k_ytr_ceo_node_career_heaven_writer,"{'zh': '文学家', 'en': 'Writer'}","{'zh': '文学大家叙事总能做到简明扼要', 'en': 'A good writer keeps things clear and succinct.'}",,,,
3k_ytr_ceo_node_career_land_brewer,"{'zh': '酿酒师', 'en': 'Brewer'}","{'zh': '天下不乏各种能工巧匠，而此人尤为高尚：以杜康佳酿解百姓之饥渴', 'en': 'China has many noble professions, but this person has chosen the noblest: to quench people’s thirst with beer.'}",,,,
3k_ytr_ceo_node_career_land_builder,"{'zh': '筑工', 'en': 'Builder'}","{'zh': '完成一座建筑不仅需要高超的技艺进行搭建，也需要靠远见和卓识来进行设计', 'en': 'Realising a building not only requires the technical skill to build, but the imagination to envision and design it.'}",,,,
3k_ytr_ceo_node_career_land_farmer,"{'zh': '农民', 'en': 'Farmer'}","{'zh': '世乱扰心，唯农静心', 'en': 'When life’s chaos threatens to overwhelm, this one takes to the field to clear their mind by working the land.'}",,,,
3k_ytr_ceo_node_career_land_jade_carver,"{'zh': '玉雕工', 'en': 'Jade Carver'}","{'zh': '玉载厚德，所言无声。经年细琢，方露大道。', 'en': 'Years of practice have given this one the precision and patience needed to carve jade.'}",,,,
3k_ytr_ceo_node_career_land_potter,"{'zh': '陶匠', 'en': 'Potter'}","{'zh': '「我这里什么都有，大碗、中碗、小碗。什么，酒杯？你真的不要上好的碗吗？」', 'en': '""I have everything - large bowls, small bowls, tiny bowls. A cup? Are you sure you wouldn’t rather have a nice bowl instead?""'}",,,,
3k_ytr_ceo_node_career_people_advisor,"{'zh': '谋士', 'en': 'Advisor'}","{'zh': '此人胸中有大才，有着寻常人所不及的独到见解，考虑事务也是面面俱到', 'en': 'This person possesses one of those invaluable minds that can quickly understand facts and consider the possibilities from all angles.'}",,,,
3k_ytr_ceo_node_career_people_entertainer,"{'zh': '歌者', 'en': 'Singer'}","{'zh': '此人歌咏，不仅抒意。纳髓己用，方悟大道。', 'en': 'When this one sings, they manage to carry the original intention of the music while imbuing it with something new.'}",,,,
3k_ytr_ceo_node_career_people_fortune_teller,"{'zh': '占卜师', 'en': 'Fortune-teller'}","{'zh': '「我可告知阁下日后的命数，只是无论好坏，万望阁下莫要怪罪。」', 'en': '""I can tell you your future, but I cannot guarantee whether or not you will be glad of what you hear.""'}",,,,
3k_ytr_ceo_node_career_people_musician,"{'zh': '乐师', 'en': 'Musician'}","{'zh': '此人奏乐之时，时间仿佛为之凝滞', 'en': 'When this one plays, the world pauses for a short while to listen.'}",,,,
3k_ytr_ceo_node_career_people_physician,"{'zh': '医师', 'en': 'Physician'}","{'zh': '此人深谙医术，能为人疏通经络、调理气血', 'en': 'When someone falls ill, they call on this person to unblock their Qi and restore balance.'}",,,,
ep_ceo_node_career_historical_gongsun_hong_01,"{'zh': '机警幕僚', 'en': 'Observant Advisor'}","{'zh': '司马玮的心腹密友；经常能注意到他人未能察觉之处', 'en': ""Sima Wei's confidante; often sees things that others do not""}",,,,
ep_ceo_node_career_historical_he_lun_01,"{'zh': '尽忠校尉', 'en': 'Loyal Officer'}","{'zh': '司马越之心，却不影响此人，此人仍是忠贞能干的幕僚', 'en': 'Although subordinate to Sima Yue, he is a loyal and capable advisor'}",,,,
ep_ceo_node_career_historical_huangfu_shang_01,"{'zh': '引导大师', 'en': 'Facilitator'}","{'zh': '与李含争斗多年，现投奔司马乂帐下，或战或贸，无论何地。', 'en': 'Has fought Li Han for years, now works on behalf of Sima Ai, fighting wars or making deals wherever needed'}",,,,
ep_ceo_node_career_historical_lu_ji_01,"{'zh': '知名学者', 'en': 'Renowned Scholar'}","{'zh': '此人文章冠世，以太康诗风闻名天下。然而他是否擅长统御尚不得而知', 'en': 'Famed thoughout the realm as a gifted writer and literary critic. However, his ability as a commander remains... questionable.'}",,,,
ep_ceo_node_career_historical_lu_zhi_01,"{'zh': '资深掮客', 'en': 'Skilled Mediator'}","{'zh': '司马颖亲近的幕僚，以其才能和忠诚闻名', 'en': ""Sima Ying's close advisor, known for being capable and loyal""}",,,,
ep_ceo_node_career_historical_princess_pei_01,"{'zh': '未雨绸缪', 'en': 'Insightful Survivalist'}","{'zh': '此人目光如炬，意志坚定', 'en': 'This one is gifted with insight and adamant perseverance.'}",,,,
ep_ceo_node_career_historical_qi_sheng_01,"{'zh': '机谋主簿', 'en': 'Cunning Clerk'}","{'zh': '于司马玮帐下担任副手与幕僚，其诡诈多端的洞察力使人带来胜利，抑或毁灭', 'en': 'Assistant and advisor to Sima Wei - his wily observations may direct one to glory or to ruin'}",,,,
ep_ceo_node_career_historical_shi_chao_01,"{'zh': '中护军', 'en': 'Central Army Protector'}","{'zh': '这位将才目睹朝代兴衰更迭，他也数次易主', 'en': 'A talented general who has seen dynasties fall as his loyalties shifted'}",,,,
ep_ceo_node_career_historical_sima_ai_01,"{'zh': '清正廉明', 'en': 'Principled Administrator'}","{'zh': '「在下不敢苟同，请参阅此书中第五小章，第九列……」', 'en': '""I am afraid I cannot allow that. You see, in sub-section five, paragraph nine...""'}",,,,
ep_ceo_node_career_historical_sima_cui_01,"{'zh': '玉雕工', 'en': 'Jade Carver'}","{'zh': '他是司马亮之子，由于没能世袭王位，他急切希望能证明自己的价值', 'en': ""Sima Liang's son. Not being titled as prince has given him a desire to prove his worth""}",,,,
ep_ceo_node_career_historical_sima_jiong_01,"{'zh': '独掌大权', 'en': 'Imperious Regent'}","{'zh': '「摄政如空气一般，看不见也感觉不到，但重要性丝毫不弱」', 'en': '""A regent is like air; unseen and barely felt, but vital all the same.""'}",,,,
ep_ceo_node_career_historical_sima_ju_01,"{'zh': '局外储君', 'en': 'Outsider Heir'}","{'zh': '他是司马亮的儿子和储君，虽然被视为局外人，但不可低估其实力', 'en': ""Sima Liang's son and heir, considered an outsider but not to be underestimated""}",,,,
ep_ceo_node_career_historical_sima_liang_01,"{'zh': '众望所归', 'en': 'Rightful Regent'}","{'zh': '名帝司马懿之子，一直隐于暗处，坐视晋朝江山祸乱渐起', 'en': 'Son of the legendary Sima Yi, he has watched the Jin dynasty scuffle in his shadow.'}",,,,
ep_ceo_node_career_historical_sima_lun_01,"{'zh': '篡逆之王', 'en': 'Usurper Prince'}","{'zh': '「晋王朝会在一位聪明而名副其实的天子手中延续；此人便是孤！」', 'en': '""The Jin dynasty will endure under a wise and deserving emperor - me!""'}",,,,
ep_ceo_node_career_historical_sima_wei_01,"{'zh': '狂烈悍将', 'en': 'Tempestuous General'}","{'zh': '他逞凶好斗是讹传，脾性暴躁倒是真性情', 'en': 'His reputation for belligerence is perhaps undeserved. Not so his famously short temper.'}",,,,
ep_ceo_node_career_historical_sima_ying_01,"{'zh': '万民景仰', 'en': 'Beloved Governor'}","{'zh': '尽管朝廷豺狼当道，但司马颖总是心系百姓', 'en': 'Madness may grip the court, but Sima Ying will always think of his people.'}",,,,
ep_ceo_node_career_historical_sima_yong_01,"{'zh': '精明卫士', 'en': 'Shrewd Defender'}","{'zh': '司马颙自感守护天子职责重大，他的忠诚无从动摇', 'en': 'Sima Yong has a duty to the emperor, and his loyalty will never waver.'}",,,,
ep_ceo_node_career_historical_sima_yue_01,"{'zh': '监察宇内', 'en': 'Imperial Overseer'}","{'zh': '「我们必须对一切进行监督，尤其是国家的重大事务」', 'en': '""There must be oversight in all things, especially important matters of state.""'}",,,,
ep_ceo_node_career_historical_sun_xiu_01,"{'zh': '通同结党', 'en': 'Partisan'}","{'zh': '「主公，关于此事，我有更具说服力的观点……」', 'en': '""If I may, my lord, I have a rather compelling argument...""'}",,,,
ep_ceo_node_career_historical_wang_bao_01,"{'zh': '勇毅传道', 'en': 'Steadfast Preacher'}","{'zh': '于司马冏摄政期间入朝为臣，生性顽固，口无遮拦，可能会为自己带来麻烦', 'en': ""Courtier of Sima Jiong's regency. Has strong beliefs and a loose tongue that may cause him trouble""}",,,,
ep_ceo_node_career_historical_wei_guan_01,"{'zh': '说客', 'en': 'Mediator'}","{'zh': '这个人知道如何把蛋糕分成每个人都认为自己分得最大的那一块', 'en': 'This person knows how to divide the cake in such a way that everyone believes they have the biggest slice.'}",,,,
ep_ceo_node_career_historical_zhang_fang_01,"{'zh': '坚定猛将', 'en': 'Uncompromising Warrior'}","{'zh': '当为主公而战时，张方并不会有引致百姓伤亡之类的顾虑', 'en': ""When fighting for his master, Zhang Fang is not known to concern himself with scruples like 'civilian casualties'""}",,,,
ep_ceo_node_career_historical_zhang_hua_01,"{'zh': '饱学多才', 'en': 'Academic'}","{'zh': '此人孜孜不倦，深晓经论', 'en': 'This one sees the value of institutionalised learning, and has embraced it.'}",,,,
